gene	genename	zscore	effect_size	pvalue	pred_perf_R2	pred_perf_pval	n_snps_used	n_snps_in_model
ENSG00000203710	CR1	12.4002848608703	0.660875925831375	0	0.125	2.27727454407865e-06	6	7
ENSG00000267467	APOC4	10.9934038101933	0.729882729065873	0	0.025	0.0378330623847071	24	27
ENSG00000234906	APOC2	10.642255331048	0.172153623128559	0	0.390439902699372	8.51821697407418e-20	6	7
ENSG00000120885	CLU	-10.069916745707	-0.410972179377701	0	0.085	0.00011964734831063	35	38
ENSG00000138613	APH1B	8.96158356935058	0.259956492876962	0	0.103631712599056	1.86175018583797e-05	5	5
ENSG00000186567	CEACAM19	7.86330882236655	0.120819865123219	3.77475828372553e-15	0.0891716410742727	7.6411572648136e-05	12	12
ENSG00000204290	BTNL2	7.74280899389709	0.294801706366881	9.76996261670138e-15	0.0456981314072954	0.00512447863110562	8	11
ENSG00000266903	AC243964.3	7.64166463209966	0.0766419661994262	2.1538326677728e-14	0.46948474705332	6.67742454434617e-25	13	15
ENSG00000166997	CNPY4	-7.22733898830718	-0.219466286702292	4.92494933723719e-13	0.0773789735872209	0.000239808729108697	9	10
ENSG00000030582	GRN	-7.11979192738682	-0.120933908152248	1.08091313677505e-12	0.219539670349862	1.16599757896745e-10	14	14
ENSG00000198087	CD2AP	6.94547614281707	0.302152928803447	3.77187170386151e-12	0.0698927652582726	0.000494431264938045	9	9
ENSG00000237541	HLA-DQA2	-6.86169877296012	-0.14975553319667	6.80455691792758e-12	0.514816531785967	3.51998563023653e-28	5	13
ENSG00000149930	TAOK2	6.68286874655776	1.49020521846258	2.3431034890109e-11	0.0227281781012654	0.0497181588560602	3	3
ENSG00000213413	PVRIG	-6.55423082550606	-0.125927152598235	5.59294832669366e-11	0.304918276985303	5.91449933716552e-15	6	6
ENSG00000158869	FCER1G	-6.54075811653008	-1.03315356434284	6.12077055706095e-11	0.0322351910534033	0.0191429933870591	3	3
ENSG00000090238	YPEL3	-6.48040869395675	-0.228581547634931	9.14746056679405e-11	0.0577700144142879	0.00159333899482946	5	7
ENSG00000250616	AC012645.1	6.35477958401303	0.375417404321772	2.08725703387813e-10	0.052	0.00284939507782284	9	10
ENSG00000103510	KAT8	-6.29189140161708	-0.0766335698447145	3.13620907022027e-10	0.250112893932944	3.81833377334904e-12	9	9
ENSG00000169592	INO80E	6.18439618552505	0.153046014382547	6.2340621553858e-10	0.0893059117009425	7.54202801033728e-05	4	4
ENSG00000158864	NDUFS2	-6.17760789815338	-0.143899487450693	6.50800968671206e-10	0.130776098943434	1.26428713751934e-06	13	14
ENSG00000136717	BIN1	-6.14897014091822	-0.456846380413436	7.79876607737151e-10	0.029875349733323	0.0241970200734242	3	3
ENSG00000270761	AL355353.1	-6.0828598404088	-0.141048732257924	1.180575415205e-09	0.164454972635618	4.11098347557854e-08	9	9
ENSG00000221838	AP4M1	-6.04767948976855	-0.221401150857388	1.46946921297797e-09	0.0529723393269117	0.00253288848909151	3	4
ENSG00000238083	LRRC37A2	-6.02264141979798	-0.0561132319088872	1.71593317332963e-09	0.590504995595878	2.13873182721725e-34	17	19
ENSG00000106261	ZKSCAN1	5.96998544305182	1.08194879624477	2.37274755399142e-09	0.073	0.000350238396564859	10	11
ENSG00000263164	AC087500.2	5.85810810810811	3.09758009048065	4.6816985843634e-09	0.0232471010394219	0.0471534468263939	1	1
ENSG00000073008	PVR	-5.73968449345433	-0.105663860825291	9.48530987088247e-09	0.104653981511049	1.68405940219521e-05	23	25
ENSG00000166924	NYAP1	-5.67163590408909	-0.638732829559071	1.41440330558851e-08	0.0363018131859288	0.0128202113545663	4	4
ENSG00000149932	TMEM219	5.63881335506259	0.457843133080465	1.71226004486158e-08	0.0272081096938313	0.0315909734655883	3	3
ENSG00000264589	MAPT-AS1	5.59837596172515	0.21815284654332	2.16369127059579e-08	0.158	8.00959140999468e-08	41	50
ENSG00000234327	AC012146.1	-5.57065790222904	-0.0815934257966983	2.5377919543601e-08	0.317724910007696	1.21587303492002e-15	15	16
ENSG00000151224	MAT1A	-5.53051371477543	-0.268368183152357	3.19294330974884e-08	0.026	0.0368873306167689	25	26
ENSG00000146648	EGFR	5.51208928485068	0.225262023026654	3.54598945762064e-08	0.109359722905703	1.06029200336775e-05	5	5
ENSG00000110079	MS4A4A	5.4808718212367	0.290212010133281	4.23235038127245e-08	0.0305966086141838	0.0225215615696906	5	6
ENSG00000214401	KANSL1-AS1	-5.44975602718904	-0.0682247273230299	5.04389641164948e-08	0.608354638448294	4.98817999228337e-36	12	28
ENSG00000138442	WDR12	5.24133459454055	0.233205694243186	1.59419341061451e-07	0.0384150887617388	0.0104210171155078	6	6
ENSG00000108556	CHRNE	5.23000877099306	0.0873560929492334	1.69501997548949e-07	0.282454187238953	8.87703670498668e-14	8	8
ENSG00000204287	HLA-DRA	5.20077334253425	0.232390428513093	1.9846100807186e-07	0.043807889667567	0.00615785313291801	4	4
ENSG00000159840	ZYX	-5.19550635363137	-0.231332656039687	2.04163362660381e-07	0.0258959352650265	0.0360493441580833	12	13
ENSG00000174939	ASPHD1	-5.18804936381944	-0.158555708042662	2.12508278751855e-07	0.106431874308737	1.41423035012077e-05	4	4
ENSG00000239521	CASTOR3	-5.16152705433825	-0.179524759981434	2.44943482385906e-07	0.0658528092227053	0.000730279943823031	8	8
ENSG00000120088	CRHR1	5.13194518758816	0.184246965083483	2.86763017554037e-07	0.099	2.87424750774299e-05	93	102
ENSG00000178226	PRSS36	-5.12418880184294	-0.103697261353646	2.98821442035191e-07	0.321733741921176	7.36679572140521e-16	4	4
ENSG00000103642	LACTB	5.11721997303684	0.0864979991111865	3.10071921028054e-07	0.212073773122666	2.63727484261361e-10	10	11
ENSG00000279685	MAPT-IT1	-5.09351902785411	-0.238356143115279	3.51477756899143e-07	0.062	0.00101123867276048	43	53
ENSG00000100599	RIN3	-5.02193913000543	-0.287083103747978	5.1152395941223e-07	0.052734684207442	0.00259176772157428	6	6
ENSG00000170684	ZNF296	-5.01537938134769	-0.23971650871435	5.29289212902739e-07	0.126884627148979	1.86576398599831e-06	7	7
ENSG00000265971	AC005828.5	-5.00102197717942	-0.29692172406559	5.70272108202374e-07	0.036413168747653	0.0126807802942417	5	5
ENSG00000245975	AC090515.2	-4.99553226522363	-0.100443372016883	5.8673712621804e-07	0.130991553364934	1.237291155237e-06	10	10
ENSG00000066923	STAG3	-4.98424594230758	-0.0942487580578627	6.22039176612077e-07	0.31	3.33091003112775e-15	31	35
ENSG00000185829	ARL17A	-4.94399500715906	-0.10402391483362	7.65376643840909e-07	0.301	9.86198671093357e-15	42	49
ENSG00000145217	SLC26A1	-4.92804582857343	-0.0582874397663348	8.30561382780814e-07	0.17651637490443	1.17236292312348e-08	2	2
ENSG00000122378	PRXL2A	-4.82810257659971	-0.346300229846985	1.37840091962715e-06	0.0230695861863677	0.0480148621028874	5	5
ENSG00000167840	ZNF232	-4.81097846210912	-0.107038217061574	1.50193203074522e-06	0.153	1.33526120099783e-07	84	88
ENSG00000196666	FAM180B	-4.79892589603122	-0.318590055847839	1.59518797082647e-06	0.083	0.000145466283226433	14	15
ENSG00000103356	EARS2	4.73656708031665	0.0708989686770892	2.17368814436902e-06	0.321520758769702	7.56608155255146e-16	2	3
ENSG00000241468	ATP5MF	-4.73570557252708	-0.313587991715605	2.18294306186806e-06	0.058	0.00157849851080274	10	11
ENSG00000237640	AC004522.3	-4.73264315077558	-0.124144276157589	2.21614904760692e-06	0.0579672479011977	0.00156328268650734	9	9
ENSG00000086288	NME8	4.69196347658601	0.213420194865288	2.70595442741772e-06	0.139571197373421	5.22103482609741e-07	4	4
ENSG00000137185	ZSCAN9	-4.69149959008742	-0.135714022698137	2.7120981547224e-06	0.057	0.0016371204181476	53	58
ENSG00000204709	LINC01556	4.67742876266148	0.112148804571785	2.90494442500844e-06	0.0328112120849192	0.018082543222818	9	9
